"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0V250","2020-03-06 14:00:00","298.000","319.000","1.300","26.900","0.480","980.300","","0.000","-99.000","-99.000","-99.000","27.500","","17.800",""
"C0U980","2020-03-06 14:00:00","573.000","111.000","0.600","15.200","1.000","952.700","","0.500","-99.000","-99.000","-99.000","19.100","","11.100",""
"C0S740","2020-03-06 14:00:00","289.000","234.000","1.600","21.400","0.660","984.700","","0.000","-99.000","-99.000","-99.000","21.400","","14.900",""
"C0A940","2020-03-06 14:00:00","49.000","144.000","0.300","19.800","0.860","1011.300","","0.000","-99.000","-99.000","-99.000","19.800","","14.900",""
"C0A920","2020-03-06 14:00:00","196.000","109.000","2.800","18.400","0.860","992.800","","0.000","-99.000","-99.000","-99.000","18.600","","13.200",""
"C0T870","2020-03-06 14:00:00","135.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0O930","2020-03-06 14:00:00","69.000","288.000","1.200","26.500","0.650","1008.100","","0.000","-99.000","-99.000","-99.000","26.500","","15.500",""
"C0AI40","2020-03-06 14:00:00","37.000","67.000","1.900","21.900","0.640","1011.800","","0.000","-99.000","-99.000","-99.000","22.700","","15.700",""
"C0C460","2020-03-06 14:00:00","482.000","0.000","0.000","18.500","0.770","961.800","","0.000","-99.000","-99.000","-99.000","20.800","","12.400",""
"C0E520","2020-03-06 14:00:00","320.000","351.000","0.800","20.100","0.760","979.900","","0.000","-99.000","-99.000","-99.000","23.200","","11.500",""
"C0T9D0","2020-03-06 14:00:00","7.000","3.000","1.600","21.400","0.740","1016.800","","0.000","-99.000","-99.000","-99.000","24.400","","16.200",""
"C0I390","2020-03-06 14:00:00","1184.000","253.000","2.100","20.400","0.600","886.700","","0.000","-99.000","-99.000","-99.000","21.000","","13.100",""
"C0B020","2020-03-06 14:00:00","86.000","100.000","5.000","18.800","0.860","1004.700","","0.000","-99.000","-99.000","-99.000","19.600","","15.000",""
"CM0170","2020-03-06 14:00:00","106.000","252.000","3.300","21.800","0.720","1004.200","","0.000","-99.000","-99.000","-99.000","21.900","","14.000",""
"C0F860","2020-03-06 14:00:00","2215.000","217.000","2.200","13.300","0.760","781.200","","0.000","-99.000","-99.000","-99.000","14.400","","8.000",""
"C0U890","2020-03-06 14:00:00","116.000","58.000","1.300","19.600","0.960","1004.500","","0.000","-99.000","-99.000","-99.000","20.000","","14.000",""
"C0G800","2020-03-06 14:00:00","15.000","335.000","1.800","22.600","0.720","1013.800","","0.000","-99.000","-99.000","-99.000","23.100","","14.800",""
"C0F850","2020-03-06 14:00:00","379.000","260.000","1.600","22.700","0.620","971.300","","0.000","-99.000","-99.000","-99.000","23.600","","13.400",""
"C0AH50","2020-03-06 14:00:00","275.000","91.000","1.800","20.100","0.740","984.100","","0.000","-99.000","-99.000","-99.000","20.500","","12.800",""
"C0Z160","2020-03-06 14:00:00","124.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R540","2020-03-06 14:00:00","17.000","256.000","4.400","24.800","0.670","1012.800","","0.000","-99.000","-99.000","-99.000","24.800","","18.900",""
"C0K480","2020-03-06 14:00:00","56.000","293.000","1.800","22.600","0.740","1008.600","","0.000","-99.000","-99.000","-99.000","22.600","","14.100",""
"C0H890","2020-03-06 14:00:00","440.000","254.000","1.800","25.000","0.580","963.800","","0.000","-99.000","-99.000","-99.000","25.000","","16.100",""
"C0S770","2020-03-06 14:00:00","375.000","137.000","1.500","20.800","0.800","973.600","","0.000","-99.000","-99.000","-99.000","21.200","","16.000",""
"C0X230","2020-03-06 14:00:00","29.000","333.000","4.000","21.900","0.690","1013.300","","0.000","-99.000","-99.000","-99.000","22.600","","14.400",""
"C0B010","2020-03-06 14:00:00","38.000","46.000","1.800","21.800","0.760","1009.400","","0.000","-99.000","-99.000","-99.000","21.800","","14.200",""
"C0R490","2020-03-06 14:00:00","49.000","258.000","3.500","26.100","0.530","1008.400","","0.000","-99.000","-99.000","-99.000","26.500","","18.200",""
"C0V440","2020-03-06 14:00:00","27.000","312.000","1.900","25.100","0.550","1011.600","","0.000","-99.000","-99.000","-99.000","26.800","","17.400",""
"C0SA40","2020-03-06 14:00:00","200.000","243.000","0.400","22.300","0.610","994.100","","0.000","-99.000","-99.000","-99.000","22.300","","15.900",""
"C0Z280","2020-03-06 14:00:00","224.000","52.000","1.900","21.800","0.730","991.900","","0.000","-99.000","-99.000","-99.000","22.800","","14.800",""
"C0Z070","2020-03-06 14:00:00","247.000","0.000","0.000","22.400","0.710","987.800","","0.000","-99.000","-99.000","-99.000","23.300","","14.500",""
"CM0180","2020-03-06 14:00:00","313.000","141.000","0.700","25.600","0.540","979.700","","0.000","-99.000","-99.000","-99.000","26.800","","17.800",""
"C0T9N0","2020-03-06 14:00:00","261.000","269.000","0.900","22.100","0.590","987.000","","0.000","-99.000","-99.000","-99.000","22.100","","15.100",""
"C0K470","2020-03-06 14:00:00","97.000","222.000","1.600","22.700","0.730","1004.100","","0.000","-99.000","-99.000","-99.000","23.400","","13.500",""
"C0R720","2020-03-06 14:00:00","214.000","12.000","4.200","22.000","0.800","992.100","","0.000","-99.000","-99.000","-99.000","22.300","","18.400",""
"C0V650","2020-03-06 14:00:00","28.000","343.000","5.500","23.000","0.680","1014.000","","0.000","-99.000","-99.000","-99.000","23.000","","17.200",""
"C0H9C0","2020-03-06 14:00:00","3402.000","299.000","1.100","3.400","0.980","675.500","","0.500","-99.000","-99.000","-99.000","4.000","","0.400",""
"C0U780","2020-03-06 14:00:00","15.000","332.000","1.400","19.500","0.920","1015.600","","0.500","-99.000","-99.000","-99.000","20.400","","13.900",""
"C0U760","2020-03-06 14:00:00","22.000","144.000","0.600","21.300","0.740","1015.600","","0.000","-99.000","-99.000","-99.000","22.500","","14.900",""
"C0X290","2020-03-06 14:00:00","10.000","4.000","4.500","20.800","0.780","1014.200","","0.000","-99.000","-99.000","-99.000","21.400","","16.000",""
"C0E830","2020-03-06 14:00:00","37.000","357.000","3.200","20.600","0.750","1011.500","","0.000","-99.000","-99.000","-99.000","20.900","","14.100",""
"C0K330","2020-03-06 14:00:00","38.000","283.000","1.000","23.000","0.630","1010.600","","0.000","-99.000","-99.000","-99.000","24.400","","14.600",""
"C0M660","2020-03-06 14:00:00","40.000","239.000","2.300","23.000","0.630","1011.300","","0.000","-99.000","-99.000","-99.000","23.200","","14.500",""
"C0R640","2020-03-06 14:00:00","21.000","290.000","5.000","23.600","0.770","1013.600","","0.000","-99.000","-99.000","-99.000","24.500","","19.100",""
"C0E810","2020-03-06 14:00:00","53.000","350.000","3.200","22.100","0.740","1010.400","","0.000","-99.000","-99.000","-99.000","23.600","","12.800",""
"C0G830","2020-03-06 14:00:00","27.000","207.000","0.600","23.500","0.710","1011.000","","0.000","-99.000","-99.000","-99.000","23.600","","14.700",""
"C0A550","2020-03-06 14:00:00","422.000","0.000","0.000","20.500","0.850","969.000","","1.000","-99.000","-99.000","-99.000","20.600","","12.100",""
"C0G750","2020-03-06 14:00:00","31.000","265.000","0.900","23.400","0.660","1012.800","","0.000","-99.000","-99.000","-99.000","23.700","","14.500",""
"C0Z270","2020-03-06 14:00:00","343.000","0.000","0.000","18.400","0.850","978.100","","0.000","-99.000","-99.000","-99.000","19.600","","13.900",""
"C0UA30","2020-03-06 14:00:00","1397.000","55.000","0.400","12.000","1.000","862.000","","0.500","-99.000","-99.000","-99.000","14.200","","6.000",""
"C0I080","2020-03-06 14:00:00","536.000","313.000","0.500","22.000","0.730","957.000","","0.500","-99.000","-99.000","-99.000","23.800","","14.800",""
"C0UA00","2020-03-06 14:00:00","392.000","352.000","0.800","21.000","0.700","972.600","","0.000","-99.000","-99.000","-99.000","23.300","","12.100",""
"C0AD40","2020-03-06 14:00:00","32.000","231.000","0.300","21.700","0.670","1012.100","","0.000","-99.000","-99.000","-99.000","23.300","","14.900",""
"C0G900","2020-03-06 14:00:00","20.000","11.000","4.300","21.600","0.820","1012.300","","0.000","-99.000","-99.000","-99.000","21.900","","15.900",""
"C0S660","2020-03-06 14:00:00","794.000","124.000","0.800","18.700","0.710","929.100","","0.000","-99.000","-99.000","-99.000","19.200","","11.500",""
"C0M640","2020-03-06 14:00:00","155.000","307.000","0.700","22.600","0.680","997.400","","0.000","-99.000","-99.000","-99.000","22.700","","14.500",""
"C0R660","2020-03-06 14:00:00","20.000","326.000","3.100","23.900","0.680","1013.600","","0.000","-99.000","-99.000","-99.000","24.100","","18.900",""
"C0UA10","2020-03-06 14:00:00","1711.000","0.000","0.200","11.300","1.000","832.600","","0.500","-99.000","-99.000","-99.000","15.700","","4.700",""
"C0V770","2020-03-06 14:00:00","26.000","295.000","2.000","24.900","0.570","1012.000","","0.000","-99.000","-99.000","-99.000","26.000","","16.900",""
"C0E730","2020-03-06 14:00:00","26.000","41.000","0.600","20.700","0.680","1011.400","","0.000","-99.000","-99.000","-99.000","20.800","","14.500",""
"C0V810","2020-03-06 14:00:00","32.000","310.000","4.500","22.100","0.700","1010.600","","0.000","-99.000","-99.000","-99.000","22.600","","17.000",""
"C0A9C0","2020-03-06 14:00:00","35.000","48.000","2.200","21.800","0.700","1012.100","","0.000","9.200","6.000","","22.900","","15.300",""
"C0X310","2020-03-06 14:00:00","9.000","343.000","5.500","21.300","0.750","1015.200","","0.000","-99.000","-99.000","-99.000","21.300","","16.100",""
"C0K280","2020-03-06 14:00:00","23.000","288.000","0.700","25.100","0.620","1015.100","","0.000","-99.000","-99.000","-99.000","26.200","","15.300",""
"C0M650","2020-03-06 14:00:00","20.000","310.000","2.700","22.100","0.680","1013.300","","0.000","-99.000","-99.000","-99.000","22.900","","15.000",""
"C0S910","2020-03-06 14:00:00","212.000","151.000","1.700","20.900","0.990","993.000","","1.500","-99.000","-99.000","-99.000","22.400","","18.000",""
"C0D570","2020-03-06 14:00:00","15.000","357.000","0.700","21.700","0.740","1014.400","","0.000","-99.000","-99.000","-99.000","21.700","","13.800",""
"C0M710","2020-03-06 14:00:00","15.000","329.000","3.500","21.500","0.710","1013.900","","0.000","-99.000","-99.000","-99.000","21.500","","15.700",""
"C0V490","2020-03-06 14:00:00","20.000","10.000","1.700","24.300","0.620","1013.200","","0.000","-99.000","-99.000","-99.000","24.500","","18.100",""
"C0E870","2020-03-06 14:00:00","34.000","11.000","1.500","21.500","0.670","1013.700","","0.000","-99.000","-99.000","-99.000","22.000","","14.000",""
"C0M800","2020-03-06 14:00:00","440.000","202.000","2.200","22.400","0.660","965.300","","0.000","-99.000","-99.000","-99.000","23.300","","17.200",""
"C0A570","2020-03-06 14:00:00","360.000","77.000","2.400","18.800","0.770","975.200","","0.000","-99.000","-99.000","-99.000","20.400","","12.500",""
"C0S790","2020-03-06 14:00:00","236.000","52.000","0.700","24.300","0.660","991.200","","0.000","-99.000","-99.000","-99.000","25.900","","16.200",""
"C0D590","2020-03-06 14:00:00","143.000","41.000","2.000","18.900","0.840","1000.600","","0.000","-99.000","-99.000","-99.000","19.700","","13.300",""
"C0U990","2020-03-06 14:00:00","31.000","12.000","2.000","19.900","0.770","1014.100","","0.500","-99.000","-99.000","-99.000","21.100","","14.000",""
"C0M700","2020-03-06 14:00:00","150.000","276.000","0.500","22.100","0.720","998.800","","0.000","-99.000","-99.000","-99.000","23.600","","13.800",""
"C0A970","2020-03-06 14:00:00","96.000","230.000","3.900","18.800","0.990","1006.600","","0.000","-99.000","-99.000","-99.000","20.500","","14.200",""
"CM0110","2020-03-06 14:00:00","7.000","23.000","2.800","22.600","0.660","1015.100","","-99.000","-99.000","-99.000","-99.000","22.800","","15.300",""
"C0S940","2020-03-06 14:00:00","150.000","64.000","0.300","22.600","0.760","999.400","","0.000","-99.000","-99.000","-99.000","22.600","","15.800",""
"C0X250","2020-03-06 14:00:00","33.000","294.000","1.600","22.800","0.660","1011.600","","0.000","-99.000","-99.000","-99.000","23.800","","15.200",""
"C0K520","2020-03-06 14:00:00","10.000","300.000","2.100","22.600","0.680","1013.500","","0.000","-99.000","-99.000","-99.000","23.400","","15.400",""
"C0Z200","2020-03-06 14:00:00","153.000","57.000","1.300","21.200","0.800","999.900","","0.000","-99.000","-99.000","-99.000","21.800","","13.700",""
"C0V740","2020-03-06 14:00:00","60.000","303.000","1.200","26.700","0.510","1008.700","","0.000","-99.000","-99.000","-99.000","26.700","","16.800",""
"C0V790","2020-03-06 14:00:00","410.000","243.000","3.900","26.600","0.470","967.200","","0.000","-99.000","-99.000","-99.000","26.600","","18.000",""
"C0G860","2020-03-06 14:00:00","45.000","232.000","1.900","24.400","0.600","1009.400","","0.000","-99.000","-99.000","-99.000","24.400","","15.500",""
"C0F0A0","2020-03-06 14:00:00","3587.000","195.000","2.000","1.700","0.900","662.100","","16.500","8.400","205.000","","2.500","","-1.400",""
"C0Z250","2020-03-06 14:00:00","1124.000","0.000","0.000","15.600","0.990","891.800","","0.500","-99.000","-99.000","-99.000","16.600","","9.800",""
"C0K440","2020-03-06 14:00:00","35.000","269.000","0.600","23.000","0.680","1011.500","","0.000","-99.000","-99.000","-99.000","23.100","","14.500",""
"C0T900","2020-03-06 14:00:00","160.000","147.000","0.500","21.500","0.650","996.800","","0.000","-99.000","-99.000","-99.000","22.000","","14.700",""
"C0F9V0","2020-03-06 14:00:00","525.000","281.000","4.000","21.900","0.760","955.800","","0.000","-99.000","-99.000","-99.000","22.300","","13.800",""
"C0UA20","2020-03-06 14:00:00","2619.000","206.000","2.500","9.600","0.780","-99.000","","0.500","-99.000","-99.000","-99.000","11.800","","3.200",""
"C0M850","2020-03-06 14:00:00","695.000","0.000","0.100","21.000","0.740","936.100","","0.000","-99.000","-99.000","-99.000","22.600","","15.600",""
"C0C620","2020-03-06 14:00:00","19.000","8.000","1.700","21.200","0.780","1012.400","","0.000","-99.000","-99.000","-99.000","22.100","","14.800",""
"C0I360","2020-03-06 14:00:00","300.000","264.000","5.400","22.400","0.690","979.700","","0.000","-99.000","-99.000","-99.000","23.500","","14.400",""
"C0M810","2020-03-06 14:00:00","1354.000","304.000","1.500","14.800","0.950","867.000","","0.000","-99.000","-99.000","-99.000","18.200","","11.700",""
"C0AC80","2020-03-06 14:00:00","40.000","62.000","2.200","21.200","0.730","1010.800","","0.000","-99.000","-99.000","-99.000","22.500","","14.800",""
"CM0140","2020-03-06 14:00:00","26.000","114.000","0.600","22.500","0.670","1014.500","","0.000","-99.000","-99.000","-99.000","22.700","","18.400",""
"C0SA20","2020-03-06 14:00:00","857.000","49.000","1.100","16.500","0.950","920.500","","0.000","-99.000","-99.000","-99.000","17.800","","12.000",""
"C0K490","2020-03-06 14:00:00","91.000","272.000","1.200","22.500","0.680","1004.500","","0.000","-99.000","-99.000","-99.000","24.000","","14.300",""
"C0V820","2020-03-06 14:00:00","441.000","206.000","1.600","23.800","0.590","966.800","","0.000","-99.000","-99.000","-99.000","25.100","","16.900",""
"C0S810","2020-03-06 14:00:00","65.000","41.000","1.100","23.000","0.710","1012.100","","0.000","-99.000","-99.000","-99.000","24.900","","17.300",""
"C0R580","2020-03-06 14:00:00","10.000","265.000","2.700","24.800","0.720","1013.600","","0.000","-99.000","-99.000","-99.000","25.000","","18.500",""
"C0Z330","2020-03-06 14:00:00","488.000","132.000","0.600","20.100","0.720","962.900","","0.000","-99.000","-99.000","-99.000","21.900","","13.100",""
"C0E590","2020-03-06 14:00:00","40.000","350.000","2.300","21.400","0.740","1010.600","","0.000","-99.000","-99.000","-99.000","22.300","","11.900",""
"C0D540","2020-03-06 14:00:00","227.000","0.000","0.200","19.000","0.780","990.500","","0.000","-99.000","-99.000","-99.000","21.400","","11.900",""
"C0K420","2020-03-06 14:00:00","42.000","253.000","0.800","23.200","0.610","1010.300","","0.000","-99.000","-99.000","-99.000","23.800","","14.200",""
"C0Z180","2020-03-06 14:00:00","34.000","140.000","1.000","21.000","0.760","1012.800","","0.000","-99.000","-99.000","-99.000","22.000","","16.800",""
"C0AD10","2020-03-06 14:00:00","27.000","326.000","0.800","21.600","0.710","1012.600","","0.000","-99.000","-99.000","-99.000","23.000","","15.200",""
"C0M720","2020-03-06 14:00:00","225.000","329.000","1.500","21.300","0.720","989.400","","0.000","-99.000","-99.000","-99.000","22.400","","13.400",""
"C0V450","2020-03-06 14:00:00","51.000","281.000","2.400","25.100","0.540","1008.900","","0.000","-99.000","-99.000","-99.000","26.300","","17.600",""
"C0R280","2020-03-06 14:00:00","242.000","64.000","2.000","22.100","0.780","988.600","","0.000","7.400","65.000","","22.500","","17.900",""
"C0E610","2020-03-06 14:00:00","850.000","0.000","0.000","16.600","0.860","920.900","","0.000","-99.000","-99.000","-99.000","19.300","","13.400",""
"C0Z310","2020-03-06 14:00:00","59.000","199.000","1.900","21.100","0.820","1010.700","","0.000","-99.000","-99.000","-99.000","21.900","","16.700",""
"C0S700","2020-03-06 14:00:00","507.000","95.000","0.500","18.000","0.860","960.200","","0.000","-99.000","-99.000","-99.000","19.800","","13.700",""
